flight_id,aircraftAge,aircraftType,airlineCode,airlineName,airlinePhone,arrivalAirportHelpline,arrivalDeviation,boardingStatus,delay,departureAirportHelpline,departureDeviation,destAirport,distance,duration,durationStr,flightNumber,flightUniqueId,isArrivalDelayed,isDepartureDelayed,nextDayCount,onTimeAccuracy,originAirport,providerStatus,status,statusMap,technicalStop,terminalInfo,timings
1787_2025-06-02_PLW_UPG,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 411 550123,"{""deviatedTime"":{""S"":""11:45""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""5m Delay""},""deviationTime"":{""N"":""1748835900000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arriving""}}",,,,"{""deviatedTime"":{""S"":""10:55""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""25m Delay""},""deviationTime"":{""N"":""1748832900000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",460,4200000,1h 10m,1787,JT1787PLWUPG02062025,,,0,37.50%,"{""code"":{""S"":""PLW""},""cityName"":{""S"":""Palu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-0.91600001""},""name"":{""S"":""Mutiara""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.9""}}",departure,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""MAIN""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""D""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748835600000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748832900000""},""scheduledDepTime"":{""N"":""1748831400000""},""estimatedDepTime"":{""N"":""1748831400000""},""scheduledDepartureTime"":{""S"":""10:30""},""scheduledArrivalTime"":{""S"":""11:40""},""estimatedArrTime"":{""N"":""1748835900000""}}"
1787_2025-06-04_UPG_SUB,,B738,JT,Lion Air Indonesia,'+62 8041778899,'+62 31 2986200,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}",,,'+62 411 550123,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",790,5700000,1h 35m,1787,JT1787UPGSUB04062025,,,0,50.00%,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",schedule,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""D9-D16""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledDepartureTime"":{""S"":""11:45""},""scheduledArrivalDate"":{""S"":""Sun, 04 Jun""},""scheduledArrTime"":{""N"":""1749014400000""},""scheduledDepartureDate"":{""S"":""Sun, 04 Jun""},""scheduledArrivalTime"":{""S"":""12:20""},""scheduledDepTime"":{""N"":""1749008700000""}}"
560_2025-06-03_YIA_DPS,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 361 9351 011,"{""deviatedTime"":{""S"":""13:18""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""17m Early""},""deviationTime"":{""N"":""1748927880000""},""deviatedDate"":{""S"":""Sun, 03 Jun""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""DPS""},""cityName"":{""S"":""Bali""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.74827""},""name"":{""S"":""Ngurah Rai""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""115.165""}}",571,5100000,1h 25m,560,JT560YIADPS03062025,,,0,90.00%,"{""code"":{""S"":""YIA""},""cityName"":{""S"":""Yogyakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.907459""},""name"":{""S"":""Yogyakarta International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""110.05448""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""C11-C16""},""departureGate"":{""S"":""""},""baggage"":{""S"":""D5""},""arrivalTerminal"":{""S"":""D""}}","{""scheduledArrivalDate"":{""S"":""Sun, 03 Jun""},""scheduledArrTime"":{""N"":""1748928900000""},""actualArrTime"":{""N"":""1748927880000""},""scheduledDepartureDate"":{""S"":""Sun, 03 Jun""},""actualDepTime"":{""N"":""1748923800000""},""scheduledDepTime"":{""N"":""1748923800000""},""estimatedDepTime"":{""N"":""1748923800000""},""scheduledDepartureTime"":{""S"":""11:10""},""scheduledArrivalTime"":{""S"":""13:35""},""estimatedArrTime"":{""N"":""1748927640000""}}"
749_2025-06-05_SUB_CGK,,B738,JT,Lion Airlines,'+62 21 63798000,'+62 21 5505179,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}",,,'+62 31 2986700,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}","{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",674,5400000,1h 30m,749,JT749SUBCGK05062025,,,0,46.67%,"{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",schedule,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""67-74""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1A""}}","{""scheduledDepartureTime"":{""S"":""15:50""},""scheduledArrivalDate"":{""S"":""Tue, 05 Jun""},""scheduledArrTime"":{""N"":""1749118800000""},""scheduledDepartureDate"":{""S"":""Tue, 05 Jun""},""scheduledArrivalTime"":{""S"":""17:20""},""scheduledDepTime"":{""N"":""1749113400000""}}"
202_2025-06-01_CGK_KNO,,B738,JT,Lion Airlines,'+62 8041778899,'+62 61 88880300,"{""deviatedTime"":{""S"":""13:46""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""2h 26m Delay""},""deviationTime"":{""N"":""1748760360000""},""deviatedDate"":{""S"":""Mon, 6 Apr""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 21 5505179,"{""deviatedTime"":{""S"":""11:51""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""2h 46m Delay""},""deviationTime"":{""N"":""1748753460000""},""deviatedDate"":{""S"":""Mon, 6 Apr""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""KNO""},""cityName"":{""S"":""Kuala Namu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""3.635369""},""name"":{""S"":""Kuala Namu International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""98.879016""}}",1392,8100000,2h 15m,202,JT202CGKKNO01062025,,,0,26.67%,"{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1B""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Mon, 6 Apr""},""scheduledArrTime"":{""N"":""1748751600000""},""actualArrTime"":{""N"":""1748760360000""},""scheduledDepartureDate"":{""S"":""Mon, 6 Apr""},""outGateTime"":{""N"":""1748752440000""},""actualDepTime"":{""N"":""1748753460000""},""scheduledDepTime"":{""N"":""1748743500000""},""estimatedDepTime"":{""N"":""1748743500000""},""scheduledDepartureTime"":{""S"":""09:05""},""scheduledArrivalTime"":{""S"":""11:20""},""estimatedArrTime"":{""N"":""1748760300000""}}"
523_2025-06-01_UPG_BDJ,,B739,JT,Lion Airlines,'+62 21 63798000,,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}",,,'+62 411 550123,"{""deviationType"":{""S"":""OnTime""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""On time""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Scheduled""}}","{""code"":{""S"":""BDJ""},""cityName"":{""S"":""Banjarmasin""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-3.44244""},""name"":{""S"":""Sjamsudin Noor""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""114.75388""}}",560,4500000,1h 15m,523,JT523UPGBDJ01062025,,,0,60.00%,"{""code"":{""S"":""UPG""},""cityName"":{""S"":""Ujung Pandang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-5.077019""},""name"":{""S"":""Sultan Hasanuddin International Airport""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""119.547738""}}",schedule,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""D""},""checkinCounter"":{""S"":""22-31""},""departureGate"":{""S"":""""},""baggage"":{""S"":""2""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Fri, 01 Jun""},""scheduledArrTime"":{""N"":""1748763300000""},""scheduledDepartureDate"":{""S"":""Fri, 01 Jun""},""scheduledDepTime"":{""N"":""1748758800000""},""estimatedDepTime"":{""N"":""1748758800000""},""scheduledDepartureTime"":{""S"":""14:20""},""scheduledArrivalTime"":{""S"":""15:35""},""estimatedArrTime"":{""N"":""1748763300000""}}"
990_2025-06-01_SUB_DPS,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 361 9351 011,"{""deviatedTime"":{""S"":""09:51""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""4m Early""},""deviationTime"":{""N"":""1748742660000""},""deviatedDate"":{""S"":""Thu, 3 Jul""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 31 2986700,"{""deviatedTime"":{""S"":""08:13""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""18m Delay""},""deviationTime"":{""N"":""1748740380000""},""deviatedDate"":{""S"":""Thu, 3 Jul""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""DPS""},""cityName"":{""S"":""Bali""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.74827""},""name"":{""S"":""Ngurah Rai""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""115.165""}}",303,3600000,"""1h """,990,JT990SUBDPS01062025,,,0,80.00%,"{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""67-74""},""departureGate"":{""S"":""9""},""baggage"":{""S"":""D5""},""arrivalTerminal"":{""S"":""D""}}","{""scheduledArrivalDate"":{""S"":""Thu, 3 Jul""},""scheduledArrTime"":{""N"":""1748742900000""},""actualArrTime"":{""N"":""1748742660000""},""scheduledDepartureDate"":{""S"":""Thu, 3 Jul""},""outGateTime"":{""N"":""1748737500000""},""actualDepTime"":{""N"":""1748740380000""},""scheduledDepTime"":{""N"":""1748739300000""},""estimatedDepTime"":{""N"":""1748739300000""},""scheduledDepartureTime"":{""S"":""07:55""},""scheduledArrivalTime"":{""S"":""09:55""},""inGateTime"":{""N"":""1748742600000""},""estimatedArrTime"":{""N"":""1748742810000""}}"
990_2025-06-02_SUB_DPS,,B739,JT,Lion Airlines,'+62 21 63798000,'+62 361 9351 011,"{""deviatedTime"":{""S"":""09:54""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""1m Early""},""deviationTime"":{""N"":""1748829240000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,'+62 31 2986700,"{""deviatedTime"":{""S"":""08:11""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""16m Delay""},""deviationTime"":{""N"":""1748826660000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""DPS""},""cityName"":{""S"":""Bali""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-8.74827""},""name"":{""S"":""Ngurah Rai""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""115.165""}}",303,3600000,"""1h """,990,JT990SUBDPS02062025,,,0,90.00%,"{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""69-70,72-75""},""departureGate"":{""S"":""9""},""baggage"":{""S"":""D3""},""arrivalTerminal"":{""S"":""D""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748829300000""},""actualArrTime"":{""N"":""1748829240000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""outGateTime"":{""N"":""1748823600000""},""actualDepTime"":{""N"":""1748826660000""},""scheduledDepTime"":{""N"":""1748825700000""},""estimatedDepTime"":{""N"":""1748825700000""},""scheduledDepartureTime"":{""S"":""07:55""},""scheduledArrivalTime"":{""S"":""09:55""},""estimatedArrTime"":{""N"":""1748829060000""}}"
385_2025-06-01_KNO_CGK,,B39M,JT,Lion Airlines,'+62 21 63798000,'+62 21 5505179,"{""deviatedTime"":{""S"":""17:11""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""3h 11m Delay""},""deviationTime"":{""N"":""1748772660000""},""deviatedDate"":{""S"":""Thu, 7 Aug""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Arrived""}}",,,'+62 61 88880300,"{""deviatedTime"":{""S"":""15:11""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""3h 36m Delay""},""deviationTime"":{""N"":""1748765460000""},""deviatedDate"":{""S"":""Thu, 7 Aug""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",1392,8700000,2h 25m,385,JT385KNOCGK01062025,,,0,13.33%,"{""code"":{""S"":""KNO""},""cityName"":{""S"":""Kuala Namu""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""3.635369""},""name"":{""S"":""Kuala Namu International Airport""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""98.879016""}}",arrival,,"{""colorCode"":{""S"":""#DC3532""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""CRITICAL""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""D""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1A""}}","{""scheduledArrivalDate"":{""S"":""Thu, 7 Aug""},""scheduledArrTime"":{""N"":""1748761200000""},""actualArrTime"":{""N"":""1748772660000""},""scheduledDepartureDate"":{""S"":""Thu, 7 Aug""},""actualDepTime"":{""N"":""1748765460000""},""scheduledDepTime"":{""N"":""1748752500000""},""estimatedDepTime"":{""N"":""1748757600000""},""scheduledDepartureTime"":{""S"":""11:35""},""scheduledArrivalTime"":{""S"":""14:00""},""estimatedArrTime"":{""N"":""1748772540000""}}"
749_2025-06-02_MDC_SUB,,B738,JT,Lion Airlines,'+62 8041778899,'+62 31 2986200,"{""deviatedTime"":{""S"":""15:06""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""4m Early""},""deviationTime"":{""N"":""1748851560000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Arriving""}}",,,'+62 431 814320,"{""deviatedTime"":{""S"":""13:52""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""27m Delay""},""deviationTime"":{""N"":""1748843520000""},""deviatedDate"":{""S"":""Sat, 02 Jun""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""SUB""},""cityName"":{""S"":""Surabaya""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-7.21738""},""name"":{""S"":""Juanda""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""112.72016""}}",1669,9900000,2h 45m,749,JT749MDCSUB02062025,,,0,40.00%,"{""code"":{""S"":""MDC""},""cityName"":{""S"":""Manado""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""1.54355""},""name"":{""S"":""Samratulangi""},""timeZone"":{""S"":""Asia/Makassar""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""124.92294""}}",departure,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""34-41""},""departureGate"":{""S"":""""},""baggage"":{""S"":""2""},""arrivalTerminal"":{""S"":""T1""}}","{""scheduledArrivalDate"":{""S"":""Sat, 02 Jun""},""scheduledArrTime"":{""N"":""1748851800000""},""scheduledDepartureDate"":{""S"":""Sat, 02 Jun""},""actualDepTime"":{""N"":""1748843520000""},""scheduledDepTime"":{""N"":""1748841900000""},""scheduledDepartureTime"":{""S"":""13:25""},""scheduledArrivalTime"":{""S"":""15:10""},""estimatedArrTime"":{""N"":""1748851560000""}}"
619_2025-06-10_PGK_CGK,,B738,JT,Lion Airlines,'+62 21 63798000,'+62 21 5505179,"{""deviatedTime"":{""S"":""11:40""},""deviationType"":{""S"":""Early""},""colorCode"":{""S"":""#2B9950""},""deviationText"":{""S"":""15m Early""},""deviationTime"":{""N"":""1749530400000""},""deviatedDate"":{""S"":""Thu, 6 Nov""},""colorEnum"":{""S"":""SUCCESS""},""status"":{""S"":""Arrived""}}",,,,"{""deviatedTime"":{""S"":""10:50""},""deviationType"":{""S"":""Delay""},""colorCode"":{""S"":""#DC3532""},""deviationText"":{""S"":""5m Delay""},""deviationTime"":{""N"":""1749527400000""},""deviatedDate"":{""S"":""Thu, 6 Nov""},""colorEnum"":{""S"":""CRITICAL""},""status"":{""S"":""Departed""}}","{""code"":{""S"":""CGK""},""cityName"":{""S"":""Jakarta""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-6.1251602""},""name"":{""S"":""Soekarno Hatta Intl""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.65777""}}",444,2820000,47m,619,JT619PGKCGK10062025,,,0,70.00%,"{""code"":{""S"":""PGK""},""cityName"":{""S"":""Pangkalpinang""},""allAirport"":{""BOOL"":false},""countryCode"":{""S"":""ID""},""latitude"":{""N"":""-2.1605501""},""name"":{""S"":""Pangkalpinang""},""timeZone"":{""S"":""Asia/Jakarta""},""countryName"":{""S"":""Indonesia""},""longitude"":{""N"":""106.14077""}}",arrival,,"{""colorCode"":{""S"":""#2B9950""},""code"":{""S"":""S""},""state"":{""S"":""schedule""},""status"":{""S"":""Scheduled""},""colorCodeEnum"":{""S"":""SUCCESS""}}",,"{""departureTerminal"":{""S"":""T1""},""checkinCounter"":{""S"":""""},""departureGate"":{""S"":""""},""baggage"":{""S"":""""},""arrivalTerminal"":{""S"":""T1A""}}","{""scheduledArrivalDate"":{""S"":""Thu, 6 Nov""},""scheduledArrTime"":{""N"":""1749531300000""},""actualArrTime"":{""N"":""1749530400000""},""scheduledDepartureDate"":{""S"":""Thu, 6 Nov""},""actualDepTime"":{""N"":""1749527400000""},""scheduledDepTime"":{""N"":""1749527100000""},""estimatedDepTime"":{""N"":""1749527100000""},""scheduledDepartureTime"":{""S"":""10:45""},""scheduledArrivalTime"":{""S"":""11:55""},""estimatedArrTime"":{""N"":""1749530340000""}}"
